id;name;num_screens;num_seats;insee;commune;genre;art_et_essai;3D_screen
36071;CASINO DU LAC;1;346;61483;Bagnoles de l'Orne Normandie;FIXE;1;1
36602;LE SCENARIO;2;294;35012;Bain-de-Bretagne;FIXE;1;1
39174;THEATRE MONTDORY;1;345;76057;Barentin;FIXE;0;1
39662;SELECT;1;270;50031;Barneville-Carteret;FIXE;1;1
40293;LE VAGABOND;2;439;10033;Bar-sur-Aube;FIXE;1;1
40708;CINE POLE SUD;9;1_506;44009;Basse-Goulaine;FIXE;0;1
41781;LE CELTIC;1;255;56010;Baud;FIXE;1;1
42011;STELLA CINE;1;203;49018;Baugé-en-Anjou;FIXE;1;0
42075;GULF STREAM;5;804;44055;La Baule-Escoublac;FIXE;0;1
42621;MELIES;3;444;14047;Bayeux;FIXE;1;0
44042;CINEMA DE BEAUFORT EN VALLEE;1;144;49021;Beaufort-en-Anjou;FIXE;1;0
44131;CINEMA LE DUNOIS;1;200;45028;Beaugency;FIXE;1;0
45372;CINEMA JEANNE D ARC;1;160;49023;Beaupréau-en-Mauges;FIXE;1;0
45876;AGNES VARDA;1;205;60057;Beauvais;FIXE;1;0
45877;CGR BEAUVAIS;12;2_110;60057;Beauvais;FIXE;1;1
49632;CINEMARINE;2;326;29006;Bénodet;FIXE;1;1
50833;REX;1;268;27056;Bernay;FIXE;1;0
50901;SALLE JEANNE D ARC;1;218;44012;La Bernerie-en-Retz;FIXE;0;0
53461;TRISKEL;1;183;35024;Betton;FIXE;1;0
57221;CINEMA ST LAURENT;1;285;44015;Blain;FIXE;1;0
57473;STUDIO REPUBLIQUE;2;253;36018;Le Blanc;FIXE;1;1
58735;LES LOBIS;3;683;41018;Blois;FIXE;1;1
58773;CAP' CINE;11;2_152;41018;Blois;FIXE;0;1
58841;L AMBIANCE;1;117;14079;Blonville-sur-Mer;FIXE;0;0
59351;L1S JOUVET;1;142;02095;Bohain-en-Vermandois;FIXE;0;0
61082;LE XE0;2;495;76114;Bolbec;FIXE;0;1
65861;LE BEAULIEU;1;338;44020;Bouguenais;FIXE;1;1
67324;CASINO DE BOURBONNE;1;150;52060;Bourbonne-les-Bains;FIXE;0;0
68025;LE CINEMA;1;110;18033;Bourges;FIXE;1;0
68046;MEGA CGR;12;2_620;18033;Bourges;FIXE;0;1
68371;LE TRIA0;1;318;53039;Le Bourgneuf-la-Forêt;FIXE;1;0
68561;FAMILIA;1;224;37031;Bourgueil;FIXE;1;0
68562;ABBAYE DE BOURGUEIL;1;380;37031;Bourgueil;FIXE;0;0
71942;LA BOBINE;2;293;35037;Bréal-sous-Montfort;FIXE;1;1
73021;CELTIC;8;1_727;29019;Brest;FIXE;0;1
73083;CINE LIBERTE;15;2_805;29019;Brest;FIXE;0;1
73098;OCEANOPOLIS;1;267;29019;Brest;FIXE;0;1
73099;LES STUDIOS;7;757;29019;Brest;FIXE;1;1
73582;NORMANDY;1;190;14100;Bretteville-sur-Laize;FIXE;0;0
74471;LE DONJON;1;203;50082;Bricquebec-en-Cotentin;FIXE;1;1
77732;CENTRE CULTUREL DU GRAND LOGIS;1;322;35047;Bruz;FIXE;0;0
77733;CINEVILLE;6;991;35047;Bruz;FIXE;0;1
80572;CENTRE CULTUREL;1;210;36031;Buzançais;FIXE;1;1
80981;LE NORMANDIE;2;238;14117;Cabourg;FIXE;1;1
81414;SALLE PIERRE DAURE;1;768;14118;Caen;FIXE;0;0
81451;CINEMA LUX;3;477;14118;Caen;FIXE;1;1
81456;PATHE;10;1_870;14118;Caen;FIXE;0;1
82392;CINEMA D ARGOAT;1;148;22025;Callac;FIXE;1;1
82762;ROCAMADOUR;1;200;29022;Camaret-sur-Mer;FIXE;1;1
83601;VICTORIA;1;500;44025;Campbon;FIXE;1;1
84292;DUGUESCLIN;1;228;35049;Cancale;FIXE;1;1
84382;CINEMA LE BEAULIEU;1;142;49054;Candé;FIXE;0;0
84981;ESPACE CULTUREL FRANCOIS MITTERRAND;1;170;76157;Canteleu;FIXE;0;0
85902;ETOILE;1;161;29023;Carantec;FIXE;1;1
86313;LE COTENTIN;2;316;50099;Carentan les Marais;FIXE;0;1
86353;LE GRAND BLEU;1;215;29024;Carhaix-Plouguer;FIXE;1;1
86561;REX;2;422;56034;Carnac;FIXE;1;1
86832;THEATRE DE DION;1;768;44026;Carquefou;FIXE;0;1
89481;LE PARIS;1;386;76164;Rives-en-Seine;FIXE;1;1
93201;LE SEVIGNE;1;293;35051;Cesson-Sévigné;FIXE;1;1
94711;FAMILIAL;1;393;52093;Chalindrey;FIXE;0;0
94922;ESPACE CINE;1;274;49063;Chalonnes-sur-Loire;FIXE;1;1
94997;MEGA CGR;9;1_601;51108;Châlons-en-Champagne;FIXE;0;1
95006;LA COMETE;1;153;51108;Châlons-en-Champagne;FIXE;1;0
95562;MEGARAMA;7;1_314;60139;Chambly;FIXE;0;1
96950;SALLE YVES RENAULT;1;242;37050;Chambray-lès-Tours;FIXE;0;0
99031;ELYSEE;4;520;60141;Chantilly;FIXE;1;1
99631;JACQUES DEMY;1;189;44029;Divatte-sur-Loire;FIXE;1;1
102246;METROPOLIS;10;2_008;08105;Charleville-Mézières;FIXE;1;1
103166;CINEPARADIS;11;2_025;28085;Chartres;FIXE;1;1
103201;CINE ESPERANCE;1;249;35066;Chartres-de-Bretagne;FIXE;0;1
104032;ETOILE;1;221;35068;Châteaubourg;FIXE;1;1
104051;ATLANTIC CINE;4;748;44036;Châteaubriant;FIXE;1;1
104164;ES RECOLLETS;1;127;72071;Montval-sur-Loir;FIXE;1;0
104181;LE DUNOIS;3;412;28088;Châteaudun;FIXE;1;1
104282;PARADISIO;1;182;35069;Châteaugiron;FIXE;1;1
104301;PALACE;3;445;53062;Château-Gontier;FIXE;1;1
104391;AGORA;1;194;29026;Châteaulin;FIXE;1;1
104801;VOX;1;64;45083;Château-Renard;FIXE;1;0
104851;LE BALZAC;1;216;37063;Château-Renault;FIXE;1;1
104863;APOLLO;1;328;36044;Châteauroux;FIXE;1;0
104881;CGR CHATEAUROUX;8;1_078;36044;Châteauroux;FIXE;0;1
104994;CINEMA THEATRE;4;576;02168;Château-Thierry;FIXE;0;1
105931;LE VENDELAIS;1;199;35072;Châtillon-en-Vendelais;FIXE;1;0
106291;LUX;1;193;36046;La Châtre;FIXE;1;0
107043;A L'AFFICHE;8;1_134;52121;Chaumont;FIXE;1;1
107251;LUMIERE;3;380;02173;Chauny;FIXE;0;1
108932;CLUB;1;198;49092;Chemillé-en-Anjou;FIXE;1;0
109792;CGR ODEON;5;1_025;50129;Cherbourg-en-Cotentin;FIXE;1;1
109836;MEGA CGR;12;2_536;50129;Cherbourg-en-Cotentin;FIXE;0;1
111621;LE RABELAIS;1;350;37072;Chi0;FIXE;1;1
112095;CINEMOVIDA;10;1_443;49099;Cholet;FIXE;1;1
114523;SALLE LEBRUN;1;110;60157;Clermont;FIXE;1;1
115334;LE CONNETABLE;2;432;44043;Clisson;FIXE;1;1
117742;CHATEAUBRIAND;2;296;35085;Combourg;FIXE;1;1
118495;CINEVILLE;5;801;29039;Concarneau;FIXE;1;1
119054;ROYAL;1;381;14174;Condé-en-Normandie;FIXE;1;1
119122;CINEMA MUNICIPAL;1;340;50139;Condé-sur-Vire;ITINERANT;1;0
120434;THEÂTRE LES DOCKS;1;371;80212;Corbie;FIXE;0;1
122720;SALLE DES FETES;1;0;60164;Le Coudray-Saint-Germer;ITINERANT;1;0
125513;CINEMA DE LA GARE;1;240;14191;Courseulles-sur-Mer;FIXE;1;1
126311;LE LONG-COURT;2;324;50147;Coutances;FIXE;1;0
127571;LE CYRANO;1;270;80222;Crécy-en-Ponthieu;FIXE;1;0
127661;LA FAIENCERIE;1;749;60175;Creil;FIXE;0;0
128114;LES TOILES 1;4;548;60176;Crépy-en-Valois;FIXE;0;1
129441;LE HUBLOT;1;247;44049;Le Croisic;FIXE;1;1
130633;REX;1;177;29042;Crozon;FIXE;1;1
133141;LES CARDINAUX;1;151;56052;Damgan;FIXE;1;1
133381;LE CLUB 2;1;189;45122;Dampierre-en-Burly;FIXE;0;1
136672;LE MORNY;4;777;14220;Deauville;FIXE;0;1
137481;LE RABELAIS;1;167;37115;Descartes;FIXE;1;0
138345;D S N  DIEPPE SCENE NATIONALE;1;578;76217;Dieppe;FIXE;1;1
138352;CINEMAS GRAND FORUM;8;1_319;76217;Dieppe;FIXE;0;0
138901;VERS LE LARGE;5;821;22050;Dinan;FIXE;1;1
138922;2 ALIZES SALLE LA MOUETTE;2;499;35093;Dinard;FIXE;1;1
139232;LE DRAKKAR;1;290;14225;Dives-sur-Mer;FIXE;1;1
139503;CINE DOL;2;271;35095;Dol-de-Bretagne;FIXE;0;1
141031;ESPACE RENAISSANCE;1;274;44052;Donges;FIXE;0;1
141711;LE CLUB;1;256;29046;Douarnenez;FIXE;1;0
142082;TIVOLI;1;98;80253;Doullens;FIXE;1;1
142371;LE FOYER;1;260;14228;Douvres-la-Délivrande;FIXE;1;1
142522;CINEMA LE NORMANDY;1;200;14711;Trévières;ITINERANT;1;0
142995;CINE CENTRE;9;1_544;28134;Dreux;FIXE;1;1
146393;MERCURE;5;957;76231;Elbeuf;FIXE;0;1
147971;PALACE;7;1_176;51230;Épernay;FIXE;1;0
148024;LES PRAIRIALES;1;544;28140;Éper0;FIXE;0;1
148811;PALACE;1;280;50129;Cherbourg-en-Cotentin;FIXE;1;1
149362;LE MAJESTIC;1;254;53096;Ernée;FIXE;0;1
149552;ARMOR CINE;1;245;22054;Erquy;FIXE;1;0
152732;LE KORRIGAN;1;142;22055;Binic-Étables-sur-Mer;FIXE;1;0
153083;LA RIVIERE;1;212;56055;Étel;FIXE;1;1
154393;PATHE EVREUX;10;2_395;27229;Évreux;FIXE;1;1
154444;CINEMA YVES ROBERT;3;447;53097;Évron;FIXE;1;1
155414;ENTRACTE;1;198;14258;Falaise;FIXE;1;1
155711;CINE ELLE LE FAOUET;1;326;56057;Le Faouët;FIXE;0;1
156393;CINE SEINE;1;0;76258;Terres-de-Caux;ITINERANT;0;0
157231;LE GRAND LARGE;4;710;76259;Fécamp;FIXE;1;1
158701;LE PALACE;2;232;72132;La Ferté-Bernard;FIXE;1;1
158783;GERARD PHILIPE;1;182;61168;La Ferté Macé;FIXE;1;1
158801;JEAN RACINE;1;119;02307;La Ferté-Milon;FIXE;0;0
158812;VARIETES CINEMA;1;187;45146;La Ferté-Saint-Aubin;FIXE;0;0
160742;LE KID;2;230;72154;La Flèche;FIXE;1;1
160923;VIKING;4;849;61169;Flers;FIXE;0;1
165383;ESPACE JEAN BAUCHET;1;699;76276;Forges-les-Eaux;FIXE;0;1
165801;VOX;1;280;80333;Fort-Mahon-Plage;FIXE;0;0
166434;LE CLUB;6;1_042;35115;Fougères;FIXE;1;0
171881;LE TAHITI;1;350;61181;Gacé;FIXE;0;1
172213;GRAND FORUM GAILLON;3;505;27275;Gaillon;FIXE;0;1
177112;LE CLUB;1;188;45155;Gien;FIXE;0;1
178231;JOUR DE FETE;1;207;27284;Gisors;FIXE;1;1
178423;LE MANEGE;2;465;08190;Givet;FIXE;1;1
179902;LA POINTE DE CAUX;1;337;76305;Gonfreville-l'Orcher;FIXE;0;0
180261;GORRON CINEMA;1;272;53107;Gorron;FIXE;1;1
181351;JEANNE D ARC;1;227;56066;Gourin;FIXE;1;1
181422;LES ECRANS;2;319;76312;Gournay-en-Bray;FIXE;1;1
183301;GAUMONT;16;3_828;76322;Le Grand-Quevilly;FIXE;0;1
183951;SELECT;3;514;50218;Granville;FIXE;1;1
186232;LE KORRIGAN;1;236;56069;Groix;FIXE;0;0
187191;L ODEON;1;170;44067;Guémené-Penfao;FIXE;1;1
187201;SALLE ROCH;1;201;56073;Guémené-sur-Scorff;FIXE;1;1
187365;QUAI 56;1;184;56075;Guer;FIXE;1;0
187441;LE BRETAGNE;1;270;35125;La Guerche-de-Bretagne;FIXE;1;0
188041;LE BRETAGNE;2;284;35126;Guichen;FIXE;1;1
188591;LES KORRIGANS;2;438;22070;Guingamp;FIXE;1;1
188681;ALLIANCE;1;185;35176;Guipry-Messac;FIXE;1;0
188762;VOX;1;160;02361;Guise;FIXE;0;0
190281;LE MELIES;1;198;80410;Ham;FIXE;0;0
192961;CINEMA DE LA PLAGE;2;282;50231;Hauteville-sur-Mer;FIXE;1;1
193111;SIRIUS;5;492;76351;Le Havre;FIXE;1;0
193185;LE STUDIO;1;86;76351;Le Havre;FIXE;1;0
193373;GAUMONT;12;2_412;76351;Le Havre;FIXE;0;1
193591;RIALTO;1;250;50236;La Haye;FIXE;1;1
195211;LE GEN ERIC;3;621;44073;Héric;FIXE;1;1
195741;CAFE DES IMAGES;4;1_009;14327;Hérouville-Saint-Clair;FIXE;1;0
196901;SONHIR;3;436;02381;Hirson;FIXE;0;1
197622;CINEMA HENRI JEANSON;1;199;14333;Honfleur;FIXE;0;0
198581;CASINO;1;262;14338;Houlgate;FIXE;1;1
199121;ARTHUS CINE;1;97;29081;Huelgoat;FIXE;1;1
200262;LE CUBE;1;179;37119;L' Île-Bouchard;FIXE;0;1
201041;CINEMA ST CHARLES;1;122;49160;Ingrandes-Le Fresne sur Loire;FIXE;1;1
201253;LE VULCAIN;1;180;56090;Inzinzac-Lochrist;FIXE;1;1
201482;LE CLUB;1;308;14342;Isigny-sur-Mer;FIXE;0;0
202162;ELYSEE;3;469;36088;Issoudun;FIXE;1;1
203311;STELLA;1;274;35136;Janzé;FIXE;1;0
203672;SALLE SAINT MICHEL;1;244;49163;Jarzé Villages;FIXE;0;0
203910;MAJESTIC COMPIEGNE;14;2_466;60325;Jaux;FIXE;1;1
204507;Agnès Varda;1;118;89206;Joigny;FIXE;1;1
205001;LE BEAUMANOIR;1;321;56091;Josselin;FIXE;1;1
205213;CENTRE CULTUREL ESPACE MALRAUX;1;670;37122;Joué-lès-Tours;FIXE;0;0
213462;CINE PENTHIEVRE;1;210;22093;Lamballe;FIXE;0;1
213933;LE MELIES;1;168;41106;Lamotte-Beuvron;FIXE;0;1
214541;LE ROHAN;2;470;29103;Landerneau;FIXE;1;1
214841;STUDIO;2;394;29105;Landivisiau;FIXE;1;1
215183;MEGA CGR;11;1_890;56098;Lanester;FIXE;0;1
215502;ESPACE JEAN-HUGUES ANGLADE;1;189;37123;Langeais;FIXE;1;1
215723;NEW VOX;2;344;52269;Langres;FIXE;1;0
216171;LES BALADINS;5;828;22113;Lannion;FIXE;1;1
216843;CGR LAON;5;790;02408;Laon;FIXE;0;1
216851;MAISON DES ARTS ET LOISIRS;2;699;02408;Laon;FIXE;0;0
220074;CINEVILLE;9;1_844;53130;Laval;FIXE;1;1
221971;CINEMA ST MICHEL;1;263;44081;Legé;FIXE;1;1
223593;EVEN;1;340;29124;Lesneven;FIXE;1;1
226211;SALLE ST MICHEL;1;300;35152;Liffré;FIXE;1;1
227982;CENTRE CULTUREL JULIOBONA;1;377;76384;Lillebonne;FIXE;0;0
229082;TRIA0;1;111;14365;Lion-sur-Mer;FIXE;1;0
229261;ROYAL;3;536;14366;Lisieux;FIXE;0;0
229262;MAJESTIC;2;536;14366;Lisieux;FIXE;1;0
230152;VIGNY;2;503;37132;Loches;FIXE;1;1
230301;LE CLUB;1;228;56117;Locminé;FIXE;1;1
233001;CINEVILLE;11;2_160;56121;Lorient;FIXE;0;1
233181;CINE LOROUX;1;198;44084;Le Loroux-Bottereau;FIXE;1;1
233722;QUAI DES IMAGES;2;409;22136;Loudéac;FIXE;1;1
234801;LE GRAND FORUM;5;960;27375;Louviers;FIXE;0;1
235831;DRAKKAR;1;340;14384;Luc-sur-Mer;FIXE;0;0
235942;ESPACE RONSARD;1;425;72176;Le Lude;FIXE;0;0
239121;CINÉMACHECOUL;2;327;44087;Machecoul-Saint-Même;FIXE;1;1
242852;ARMORIC CINEMA;1;234;56124;Malestroit;FIXE;1;1
243552;REX;2;271;72180;Mamers;FIXE;1;1
244455;CINE POCHE;1;99;72181;Le Mans;FIXE;0;0
244481;CGR COLISEE;7;1_126;72181;Le Mans;FIXE;0;1
244491;LE ROYAL;1;94;72181;Le Mans;FIXE;0;0
244492;LES CINEASTES;4;383;72181;Le Mans;FIXE;1;0
244496;PATHE;11;1_811;72181;Le Mans;FIXE;0;1
248763; ESPACE CULTUREL BEAUMARCHAIS;1;245;76410;Maromme;FIXE;0;1
252991;L AURORE;1;173;35168;Val d'Anast;FIXE;1;1
253763;VOX;3;374;53147;Mayenne;FIXE;1;1
257772;LE STUDIO;1;142;22147;Merdrignac;FIXE;0;1
258652;GERARD PHILIPE;1;214;80533;Mers-les-Bains;FIXE;0;1
258732;DOMINO;2;237;60395;Méru;FIXE;1;0
261032;LA FABRIQUE;1;143;45203;Meung-sur-Loire;FIXE;0;0
261730;MEGA CGR;12;2_580;35177;La Mézière;FIXE;0;1
264151;LE KERFANY;1;172;29150;Moëlan-sur-Mer;FIXE;1;1
266361;UGC CINE CITE;12;2_452;14437;Mondeville;FIXE;0;1
267061;FOYER RURAL;1;300;37153;Monnaie;ITINERANT;1;1
267832;LE MONTAGNARD;1;205;44101;La Montagne;FIXE;1;1
268583;ALTICINE;9;1_499;45208;Montargis;FIXE;1;1
268733;PATHE;14;3_450;60414;Montataire;FIXE;0;1
268841;CINE MONTAL;1;150;35184;Montauban-de-Bretagne;FIXE;1;0
269222;LE GENERIQUE;1;182;37154;Montbazon;FIXE;1;0
270633;HOLLYWOOD AVENUE;1;178;80561;Montdidier;FIXE;0;1
272101;LA CANE;1;264;35188;Montfort-sur-Meu;FIXE;1;1
273565;CINEMA LES ARTS;4;861;76447;Montivilliers;FIXE;0;1
273631;MONTJEAN CINEMA;1;155;49244;Mauges-sur-Loire;FIXE;0;1
274603;LE DON CAMILLO;2;288;51380;Montmirail;FIXE;0;0
276351;LE REGENT;1;195;41151;Montrichard Val de Cher;FIXE;1;0
276712;ARIEL;1;278;76451;Mont-Saint-Aignan;FIXE;1;0
277201;MAJESTIC;1;290;53161;Montsûrs-Saint-Céneré;FIXE;0;1
277893;SALLE DES FETES;1;0;80570;Moreuil;ITINERANT;1;1
278231;RIALTO;3;697;29151;Morlaix;FIXE;0;1
278241;LA SALAMANDRE;1;146;29151;Morlaix;FIXE;1;1
278721;ETOILE;1;146;61293;Mortagne-au-Perche;FIXE;1;1
282092;SALLE DES FETES;1;200;08311;Mouzon;ITINERANT;1;0
282731;SIMONE SIGNORET;1;252;72213;Mulsanne;FIXE;1;1
283551;SALLE JEANNE D ARC;1;186;56143;Muzillac;FIXE;1;1
284613;GAUMONT;12;1_875;44109;Nantes;FIXE;0;1
284631;KATORZA;6;881;44109;Nantes;FIXE;1;1
284662;CONCORDE;4;287;44109;Nantes;FIXE;1;1
284694;BONNE GARDE;1;341;44109;Nantes;FIXE;1;0
284747;LE CINEMATOGRAPHE;1;162;44109;Nantes;FIXE;1;0
287391;LE VIKING;1;405;27428;Le Neubourg;FIXE;0;0
287472;NORMANDY;1;227;76462;Neufchâtel-en-Bray;FIXE;1;1
288291;CIRCUIT 2;1;100;45142;Fay-aux-Loges;ITINERANT;1;0
291822;REX;3;481;28280;Nogent-le-Rotrou;FIXE;1;1
291964;LUMIERE SALLE MICHEL PICCOLI;2;228;10268;Nogent-sur-Seine;FIXE;1;0
293121;CINEMA PARADISO;1;230;44110;Nort-sur-Erdre;FIXE;1;1
293392;COLOMBIER;3;657;76476;Port-Jérôme-sur-Seine;FIXE;0;1
293630;COMPLEXE CULTUREL OESIA;1;500;37172;Notre-Dame-d'Oé;FIXE;0;0
293801;CINE SOLOGNE;1;200;41161;Nouan-le-Fuzelier;ITINERANT;0;1
294861;NOUVEAU CINEMA LE PARADISIO 1 (EX-PARADISIO)  (EX-PALACE A);4;643;60471;Noyon;FIXE;1;1
294891;LE NOZEK;1;210;44113;Nozay;FIXE;1;1
296615;ESPACE ARAGON;1;198;76484;Oissel;FIXE;0;1
298831;LES CARMES;3;729;45234;Orléans;FIXE;1;0
298834;PATHE ORLEANS;12;2_309;45234;Orléans;FIXE;0;1
299511;CINEDORI;1;186;60482;Orry-la-Ville;FIXE;0;1
300801;MICHEL CABIEU;1;352;14488;1streham;FIXE;1;1
302312;CINE BREIZ;1;196;22162;Paimpol;FIXE;1;1
302453;REX;1;234;56152;Le Palais;FIXE;1;0
306414;ECKMUHL;1;235;29158;Penmarch;FIXE;1;1
307361;PICARDY;2;384;80620;Péronne;FIXE;0;0
307943;LES BALADINS;2;437;22168;Perros-Guirec;FIXE;1;0
312221;LE COTENTIN;1;154;50403;Pirou;FIXE;1;1
312443;LE MAIL;1;220;45252;Pithiviers;FIXE;0;0
313842;CINEMA L'HERMINE;1;192;35223;Plélan-le-Grand;FIXE;1;1
313912; CASINO DU VAL ANDRE;1;600;22186;Pléneuf-Val-André;FIXE;1;0
314471;LE DOURON;1;180;22194;Plestin-les-Grèves;FIXE;1;1
314601;CINE ARMOR;1;196;35228;Pleurtuit;FIXE;1;0
314823;CINELAC;5;794;56165;Ploërmel;FIXE;1;1
315251;CINEMA LE DAUPHIN;1;358;29185;Plouescat;FIXE;1;1
315312;IMAGES;2;237;29189;Plougastel-Daoulas;FIXE;1;1
315332;LE DAUPHIN;1;129;29190;Plougonvelin;FIXE;1;0
315411;LE CITHEA;1;177;22219;Plouguenast;FIXE;1;1
317442;TRIA0;1;220;80630;Poix-de-Picardie;FIXE;1;0
317911;GRAND ECRAN;1;134;49244;Mauges-sur-Loire;FIXE;1;0
318782;ROYAL;3;589;27467;Pont-Audemer;FIXE;0;0
319022;LA BOBINE;1;129;44129;Pontchâteau;FIXE;1;1
320311;REX;5;806;56178;Pontivy;FIXE;1;1
320333;CINEVILLE PONT L'ABBE;4;610;29220;Pont-l'Abbé;FIXE;0;0
320411;CINEMA LE CONCORDE;1;169;14514;Pont-l'Évêque;FIXE;1;1
320771;PALACE;2;322;60509;Pont-Sainte-Maxence;FIXE;1;0
320873;CINEVILLE;6;1_189;49246;Les Ponts-de-Cé;FIXE;0;1
320971;SALLE RENE TARROT;1;100;72243;Pontvallain;ITINERANT;0;0
321132;CINEMA ST GILLES;1;270;44131;Pornic;FIXE;1;1
321135;ST JOSEPH;1;185;44131;Pornic;FIXE;1;1
322952;CINEMA PAX;1;230;44135;Le Pouliguen;FIXE;1;1
324731; ATLANTIQUE;1;268;44136;Préfailles;FIXE;1;0
329162;PAX;1;208;80649;Quend;FIXE;0;0
329501;IRIS;2;334;56184;Questembert;FIXE;1;1
329792;LE PARADIS;2;242;56186;Quiberon;FIXE;1;0
330021;KATORZA;6;785;29232;Quimper;FIXE;0;1
330033;LE QUAI DU DUPLEIX;2;216;29232;Quimper;FIXE;1;0
330052;LA BOBINE;1;278;29233;Quimperlé;FIXE;1;1
330431;LE ROCHONEN;1;200;22262;Quintin;FIXE;1;1
333304;CINE'MANIVEL;7;1_065;35236;Redon;FIXE;1;1
333901;OPERAIMS;11;1_606;51454;Reims;FIXE;1;0
333961;OPERA;5;607;51454;Reims;FIXE;0;0
334921;VOX;1;218;53188;Renazé;FIXE;1;1
335054;ARVOR;2;373;35238;Rennes;FIXE;1;0
335055; CINE T.N.B;2;495;35238;Rennes;FIXE;1;0
335073;CINEVILLE COLOMBIER;6;1_230;35238;Rennes;FIXE;0;0
335108;GAUMONT;13;2_800;35238;Rennes;FIXE;0;1
335711;LE RESTERIA;1;169;35239;Retiers;FIXE;1;1
336191;RICHELIEU;2;285;50433;Réville;FIXE;1;0
336432;CINEMA ST PAUL;1;425;44143;Rezé;FIXE;1;1
337051;MAJESTIC;1;246;37196;Richelieu;FIXE;1;1
339311;LA COURONNE;2;260;56195;La Roche-Bernard;FIXE;1;0
342020;KORRIGAN;1;209;35245;Romillé;FIXE;1;1
342071;MARCEL CARNE;3;698;10323;Romilly-sur-Seine;FIXE;1;1
342112;C V L PALACE;3;488;41194;Romorantin-Lanthenay;FIXE;1;1
343321;STE BARBE;1;200;29239;Roscoff;FIXE;1;1
343951;CINE BREIZ;1;227;22266;Rostrenen;FIXE;1;0
344532;OMNIA REPUBLIQUE;7;1_345;76540;Rouen;FIXE;1;0
344571;KINEPOLIS ROUEN;14;2_539;76540;Rouen;FIXE;0;1
344590;PATHE DOCKS 76;14;3_021;76540;Rouen;FIXE;0;1
346622;CINEMA THEATRE;1;326;80685;Roye;FIXE;0;1
348311;PALACE CARNOT;1;500;72264;Sablé-sur-Sarthe;FIXE;0;0
348314;CTRE CULTUREL JOEL LE THEULE;1;655;72264;Sablé-sur-Sarthe;FIXE;0;0
352610;PATHE SARAN;10;2_436;45302;Saran;FIXE;0;1
353571;LE RICHEMONT;1;318;56240;Sarzeau;FIXE;0;1
354782;LE GRAND  PALACE;9;1_469;49328;Saumur;FIXE;1;1
355933;CINE NOVA;5;662;44195;Savenay;FIXE;1;0
357672;TURENNE;3;450;08409;Sedan;FIXE;0;1
357751;REX;1;212;61464;Sées;FIXE;1;0
357904;LE MAINGUE;3;375;49331;Segré-en-Anjou Bleu;FIXE;1;1
358561;LE STUDIO;1;123;41242;Selles-sur-Cher;FIXE;1;1
359462;JEANNE D ARC;1;227;60612;Senlis;FIXE;1;1
359622;L'AMBIANCE;1;306;28373;Se0ches;FIXE;1;1
359772;CINEMA CONFLUENCES SENS;7;1_340;89387;Sens;FIXE;1;0
362773;SEZ ART;2;319;51535;Sézanne;FIXE;1;1
364503;CGR SOISSONS;6;982;02722;Soissons;FIXE;0;1
370251;LE SULLY;1;204;45315;Sully-sur-Loire;FIXE;0;1
371581;PETIT CASINO;2;232;41198;Saint-Aignan;FIXE;1;1
372181;LE MODERNE;2;226;18197;Saint-Amand-Montrond;FIXE;1;1
374431;SAINT JOSEPH;1;300;49292;Val-du-Layon;ITINERANT;0;0
374582; MAUCLERC;2;293;35253;Saint-Aubin-du-Cormier;FIXE;1;0
374903;JOACASINO;1;179;14562;Saint-Aubin-sur-Mer;FIXE;0;0
377083;CINEJADE;3;465;44154;Saint-Brevin-les-Pins;FIXE;1;1
377271;CLUB;6;1_150;22278;Saint-Brieuc;FIXE;1;0
377441;ZOOM;1;131;72269;Saint-Calais;FIXE;1;0
381240;L'ESCALE;1;292;37214;Saint-Cyr-sur-Loire;FIXE;0;0
382552;CINE-QUAI;7;1_122;52448;Saint-Dizier;FIXE;1;1
383961;MONTLUC CINEMA;1;241;44158;Saint-Étienne-de-Montluc;FIXE;1;0
385392;RIO;1;286;18207;Saint-Florent-sur-Cher;FIXE;1;1
385401;FOYER MUNICIPAL;1;152;89068;Chablis;ITINERANT;1;0
385421;CINE GLONNE;1;192;49244;Mauges-sur-Loire;FIXE;1;1
387661;JULIEN MAUNOIR;1;157;35271;Saint-Georges-de-Reintembault;FIXE;1;1
390271;ERMITAGE;1;281;02680;Saint-Gobain;FIXE;0;1
390791;LUTETIA;1;288;44162;Saint-Herblain;FIXE;1;1
390793;UGC CINE CITE ATLANTIS;12;2_462;44162;Saint-Herblain;FIXE;0;1
